 VARIABLES="X", "Y", "Z", "DATA" 
 ZONE I=          21  J=          13  K=           1  F=POINT
   57.50000       37.50000       2.500000       98.54343    
   62.50000       37.50000       2.500000       97.47935    
   67.50000       37.50000       2.500000       96.37702    
   72.50000       37.50000       2.500000       95.32362    
   77.50000       37.50000       2.500000       94.38746    
   82.50000       37.50000       2.500000       93.57560    
   87.50000       37.50000       2.500000       92.84704    
   92.50000       37.50000       2.500000       92.15488    
   97.50000       37.50000       2.500000       91.52977    
   102.5000       37.50000       2.500000       91.46959    
   2.500000       32.50000       2.500000       109.0527    
   7.500000       32.50000       2.500000       109.1420    
   12.50000       32.50000       2.500000       108.4360    
   17.50000       32.50000       2.500000       107.6273    
   22.50000       32.50000       2.500000       106.5529    
   27.50000       32.50000       2.500000       105.2288    
   32.50000       32.50000       2.500000       103.8263    
   37.50000       32.50000       2.500000       102.5361    
   42.50000       32.50000       2.500000       101.4305    
   47.50000       32.50000       2.500000       100.4617    
   52.50000       32.50000       2.500000       99.53493    
   57.50000       32.50000       2.500000       98.56611    
   62.50000       32.50000       2.500000       97.52052    
   67.50000       32.50000       2.500000       96.43500    
   72.50000       32.50000       2.500000       95.39480    
   77.50000       32.50000       2.500000       94.46918    
   82.50000       32.50000       2.500000       93.66978    
   87.50000       32.50000       2.500000       92.96645    
   92.50000       32.50000       2.500000       92.33639    
   97.50000       32.50000       2.500000       91.83577    
   102.5000       32.50000       2.500000       91.68106    
   2.500000       27.50000       2.500000       108.9100    
   7.500000       27.50000       2.500000       108.7899    
   12.50000       27.50000       2.500000       108.2871    
   17.50000       27.50000       2.500000       107.5111    
   22.50000       27.50000       2.500000       106.4257    
   27.50000       27.50000       2.500000       105.0845    
   32.50000       27.50000       2.500000       103.6748    
   37.50000       27.50000       2.500000       102.3905    
   42.50000       27.50000       2.500000       101.3008    
   47.50000       27.50000       2.500000       100.3556    
   52.50000       27.50000       2.500000       99.46079    
   57.50000       27.50000       2.500000       98.53438    
   62.50000       27.50000       2.500000       97.54038    
   67.50000       27.50000       2.500000       96.50822    
   72.50000       27.50000       2.500000       95.51246    
   77.50000       27.50000       2.500000       94.61534    
   82.50000       27.50000       2.500000       93.82639    
   87.50000       27.50000       2.500000       93.11021    
   92.50000       27.50000       2.500000       92.42281    
   97.50000       27.50000       2.500000       91.79337    
   102.5000       27.50000       2.500000       91.74156    
   2.500000       22.50000       2.500000       108.8589    
   7.500000       22.50000       2.500000       108.6976    
   12.50000       22.50000       2.500000       108.1783    
   17.50000       22.50000       2.500000       107.3434    
   22.50000       22.50000       2.500000       106.1864    
   27.50000       22.50000       2.500000       104.7925    
   32.50000       22.50000       2.500000       103.3674    
   37.50000       22.50000       2.500000       102.1010    
   42.50000       22.50000       2.500000       101.0480    
   47.50000       22.50000       2.500000       100.1494    
   52.50000       22.50000       2.500000       99.31133    
   57.50000       22.50000       2.500000       98.45535    
   62.50000       22.50000       2.500000       97.54492    
   67.50000       22.50000       2.500000       96.59921    
   72.50000       22.50000       2.500000       95.67680    
   77.50000       22.50000       2.500000       94.82888    
   82.50000       22.50000       2.500000       94.06094    
   87.50000       22.50000       2.500000       93.32288    
   92.50000       22.50000       2.500000       92.48325    
   97.50000       22.50000       2.500000       91.14515    
   102.5000       22.50000       2.500000       91.75254    
   2.500000       17.50000       2.500000       108.9834    
   7.500000       17.50000       2.500000       108.9391    
   12.50000       17.50000       2.500000       108.1656    
   17.50000       17.50000       2.500000       107.1208    
   22.50000       17.50000       2.500000       105.8209    
   27.50000       17.50000       2.500000       104.3598    
   32.50000       17.50000       2.500000       102.9395    
   37.50000       17.50000       2.500000       101.7225    
   42.50000       17.50000       2.500000       100.7352    
   47.50000       17.50000       2.500000       99.90611    
   52.50000       17.50000       2.500000       99.14273    
   57.50000       17.50000       2.500000       98.37173    
   62.50000       17.50000       2.500000       97.55716    
   67.50000       17.50000       2.500000       96.70912    
   72.50000       17.50000       2.500000       95.87185    
   77.50000       17.50000       2.500000       95.08926    
   82.50000       17.50000       2.500000       94.37500    
   87.50000       17.50000       2.500000       93.70902    
   92.50000       17.50000       2.500000       93.05737    
   97.50000       17.50000       2.500000       92.44584    
   102.5000       17.50000       2.500000       92.39938    
   2.500000       12.50000       2.500000       109.1918    
   7.500000       12.50000       2.500000       109.9464    
   12.50000       12.50000       2.500000       108.2030    
   17.50000       12.50000       2.500000       106.8378    
   22.50000       12.50000       2.500000       105.4097    
   27.50000       12.50000       2.500000       103.9256    
   32.50000       12.50000       2.500000       102.5495    
   37.50000       12.50000       2.500000       101.4033    
   42.50000       12.50000       2.500000       100.4867    
   47.50000       12.50000       2.500000       99.72263    
   52.50000       12.50000       2.500000       99.02344    
   57.50000       12.50000       2.500000       98.32236    
   62.50000       12.50000       2.500000       97.58556    
   67.50000       12.50000       2.500000       96.81768    
   72.50000       12.50000       2.500000       96.05330    
   77.50000       12.50000       2.500000       95.33176    
   82.50000       12.50000       2.500000       94.67433    
   87.50000       12.50000       2.500000       94.08270    
   92.50000       12.50000       2.500000       93.55964    
   97.50000       12.50000       2.500000       93.14951    
   102.5000       12.50000       2.500000       92.98481    
   2.500000       7.500000       2.500000       108.7144    
   7.500000       7.500000       2.500000       108.5841    
   12.50000       7.500000       2.500000       107.6608    
   17.50000       7.500000       2.500000       106.4669    
   22.50000       7.500000       2.500000       105.0865    
   27.50000       7.500000       2.500000       103.6502    
   32.50000       7.500000       2.500000       102.3335    
   37.50000       7.500000       2.500000       101.2420    
   42.50000       7.500000       2.500000       100.3679    
   47.50000       7.500000       2.500000       99.63800    
   52.50000       7.500000       2.500000       98.97155    
   57.50000       7.500000       2.500000       98.30737    
   62.50000       7.500000       2.500000       97.61395    
   67.50000       7.500000       2.500000       96.89349    
   72.50000       7.500000       2.500000       96.17513    
   77.50000       7.500000       2.500000       95.49487    
   82.50000       7.500000       2.500000       94.87712    
   87.50000       7.500000       2.500000       94.33289    
   92.50000       7.500000       2.500000       93.87402    
   97.50000       7.500000       2.500000       93.53180    
   102.5000       7.500000       2.500000       93.35739    
   2.500000       2.500000       2.500000       108.4134    
   7.500000       2.500000       2.500000       108.1218    
   12.50000       2.500000       2.500000       107.3640    
   17.50000       2.500000       2.500000       106.2665    
   22.50000       2.500000       2.500000       104.9417    
   27.50000       2.500000       2.500000       103.5501    
   32.50000       2.500000       2.500000       102.2690    
   37.50000       2.500000       2.500000       101.2002    
   42.50000       2.500000       2.500000       100.3382    
   47.50000       2.500000       2.500000       99.61578    
   52.50000       2.500000       2.500000       98.95724    
   57.50000       2.500000       2.500000       98.30454    
   62.50000       2.500000       2.500000       97.62746    
   67.50000       2.500000       2.500000       96.92722    
   72.50000       2.500000       2.500000       96.23008    
   77.50000       2.500000       2.500000       95.56982    
   82.50000       2.500000       2.500000       94.97148    
   87.50000       2.500000       2.500000       94.44915    
   92.50000       2.500000       2.500000       94.01670    
   97.50000       2.500000       2.500000       93.69911    
   102.5000       2.500000       2.500000       93.52991    
